vehicle_number,driver_name,vehicle_manufacturer,leader_lap,lap_count,pit_in_flag_status,pit_out_flag_status,pit_in_race_time,pit_out_race_time,total_duration,box_stop_race_time,box_leave_race_time,pit_stop_duration,in_travel_duration,out_travel_duration,pit_stop_type,left_front_tire_changed,left_rear_tire_changed,right_front_tire_changed,right_rear_tire_changed,previous_lap_time,next_lap_time,pit_in_rank,pit_out_rank,positions_gained_lost
52,Stewart Friesen,Toyota,40,39,2,2,3655.324,3942.435,287.1109,3670.0956,3931.4864,261.3908,14.7716,10.9485,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,32,32,0
4,Chase Purdy,Chevrolet,41,41,2,2,3831.668,3874.088,42.42,3846.843,3865.4447,18.6017,15.175,8.6432,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,2,17,-15
23,Grant Enfinger,Chevrolet,41,41,2,2,3832.963,3875.073,42.1099,3841.6712,3860.1897,18.5184,8.7082,14.8832,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,6,19,-13
99,Ben Rhodes,Ford,41,41,2,2,3833.623,3957.488,123.8649,3838.468,3940.4603,101.9922,4.845,17.0276,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,8,30,-22
02,Kris Wright,Chevrolet,41,41,2,2,3839.159,3872.821,33.6619,3851.6478,3860.49,8.8421,12.4888,12.3309,OTHER,False,False,False,False,0,0,20,15,5
35,Chase Elliott(i),Chevrolet,41,41,2,2,3835.456,3878.334,42.8779,3851.7145,3871.3674,19.6528,16.2585,6.9665,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,14,21,-7
42,Carson Hocevar,Chevrolet,41,41,2,2,3834.62,3879.594,44.974,3851.8814,3874.437,22.5556,17.2614,5.1569,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,11,22,-11
19,Christian Eckes,Chevrolet,41,41,2,2,3832.618,3873.815,41.197,3850.7803,3869.599,18.8187,18.1623,4.2159,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,5,16,-11
43,Daniel Dye #,Chevrolet,42,41,2,2,3841.145,3871.911,30.766,3854.6174,3860.9905,6.373,13.4724,10.9204,OTHER,False,False,False,False,0,0,23,13,10
33,Mason Massey,Ford,42,41,2,2,3843.842,3949.062,105.2199,3854.7842,3932.9344,78.1501,10.9422,16.1275,OTHER,False,False,False,False,0,0,24,27,-3
88,Matt Crafton,Ford,41,41,2,2,3831.968,3871.28,39.312,3838.5681,3855.4182,16.8501,6.6001,15.8617,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,3,12,-9
51,Jack Wood,Chevrolet,41,41,2,2,3834.253,3885.988,51.7349,3854.7175,3883.9128,29.1952,20.4645,2.0751,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,9,24,-15
75,Parker Kligerman(i),Chevrolet,42,41,2,2,3880.441,3953.616,73.175,3901.2641,3950.2121,48.948,20.8231,3.4038,OTHER,False,False,False,False,0,0,29,29,0
32,Bret Holmes #,Chevrolet,42,41,2,2,3890.319,3968.891,78.572,3906.6037,3960.3057,53.702,16.2847,8.5852,OTHER,False,False,False,False,0,0,30,31,-1
24,Rajah Caruth #,Chevrolet,42,42,2,2,3966.528,3996.985,30.457,3977.008,3983.0807,6.0726,10.48,13.9042,OTHER,False,False,False,False,0,0,11,19,-8
20,Derek Kraus,Chevrolet,42,42,2,2,3961.903,4026.753,64.85,3969.4339,4007.438,38.0041,7.5309,19.3149,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,5,24,-19
22,Josh Reaume,Ford,42,42,2,2,3964.267,4019.873,55.606,3975.4398,4006.4704,31.0305,11.1728,13.4025,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,7,23,-16
75,Parker Kligerman(i),Chevrolet,43,42,2,2,4028.12,4086.306,58.186,4047.5461,4083.148,35.6018,19.4261,3.1579,TWO_WHEEL_CHANGE_RIGHT,False,False,True,True,0,0,30,30,0
41,Travis Pastrana(i),Chevrolet,41,41,2,2,3835.119,3951.174,116.0549,3855.5517,3948.4554,92.9036,20.4327,2.7186,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,13,28,-15
1,Jason A White,Toyota,43,43,2,2,4094.571,4129.483,34.912,4101.8017,4108.6084,6.8067,7.2307,20.8745,OTHER,False,False,False,False,0,0,7,21,-14
98,Ty Majeski,Ford,44,43,2,2,4100.042,4135.214,35.1719,4107.8086,4117.5851,9.7764,7.7666,17.6288,OTHER,False,False,False,False,0,0,17,24,-7
52,Stewart Friesen,Toyota,43,40,2,2,4017.599,4083.293,65.6939,4032.6983,4072.888,40.1896,15.0993,10.4049,OTHER,False,False,False,False,0,0,32,32,0
2,Nick Sanchez #,Chevrolet,43,43,2,2,4098.592,4132.905,34.313,4112.0128,4121.9227,9.9098,13.4208,10.9822,OTHER,False,False,False,False,0,0,14,23,-9
30,Chris Hacker,Toyota,42,42,2,2,3961.418,4015.399,53.9809,3978.6764,4009.8403,31.1639,17.2584,5.5586,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,4,22,-18
4,Chase Purdy,Chevrolet,43,43,2,2,4098.004,4131.451,33.447,4115.8834,4121.6891,5.8057,17.8794,9.7618,OTHER,False,False,False,False,0,0,12,22,-10
42,Carson Hocevar,Chevrolet,44,43,2,2,4099.185,4138.558,39.3729,4117.3848,4132.6667,15.2818,18.1998,5.8912,OTHER,False,False,False,False,0,0,16,25,-9
99,Ben Rhodes,Ford,44,43,2,2,4106.79,4173.008,66.2179,4112.3465,4155.9603,43.6138,5.5565,17.0476,OTHER,False,False,False,False,0,0,23,30,-7
56,Timmy Hill,Toyota,44,43,2,2,4107.867,4147.379,39.5119,4126.8921,4142.443,15.5508,19.0251,4.9359,OTHER,False,False,False,False,0,0,25,26,-1
33,Mason Massey,Ford,44,43,2,2,4110.082,4162.754,52.6719,4121.222,4146.7806,25.5585,11.14,15.9733,OTHER,False,False,False,False,0,0,27,29,-2
75,Parker Kligerman(i),Chevrolet,45,44,2,2,4248.231,4361.827,113.596,4268.7056,4358.6602,89.9545,20.4746,3.1667,OTHER,False,False,False,False,0,0,27,31,-4
17,Sammy Smith(i),Toyota,45,45,2,2,4389.2659,4420.816,31.55,4400.573,4406.9792,6.4062,11.307,13.8367,OTHER,False,False,False,False,0,0,15,28,-13
1,Jason A White,Toyota,46,45,2,2,4394.048,4427.708,33.6599,4400.84,4406.9125,6.0725,6.792,20.7954,OTHER,False,False,False,False,0,0,27,29,-2
4,Chase Purdy,Chevrolet,45,45,2,2,4390.99,4430.098,39.108,4410.0823,4420.5592,10.4769,19.0923,9.5387,OTHER,False,False,False,False,0,0,20,30,-10
42,Carson Hocevar,Chevrolet,45,45,2,2,4392.579,4420.695,28.1159,4411.5504,4415.7211,4.1707,18.9714,4.9738,OTHER,False,False,False,False,0,0,25,27,-2
32,Bret Holmes #,Chevrolet,44,43,2,2,4111.737,4207.5,95.7629,4127.9598,4199.2557,71.2959,16.2228,8.2442,ONE_WHEEL_CHANGE,False,False,True,False,0,0,29,31,-2
32,Bret Holmes #,Chevrolet,49,48,1,1,4640.7299,0.0,0.0,4657.5319,4672.5319,15.0,16.8019,0.0,OTHER,False,False,False,False,0,0,30,30,0
52,Stewart Friesen,Toyota,53,50,1,1,4845.347,5014.348,169.001,4860.5717,5004.419,143.8473,15.2247,9.9289,OTHER,False,False,False,False,0,0,30,30,0
24,Rajah Caruth #,Chevrolet,58,57,2,2,5083.494,0.0,0.0,5097.0786,5112.0786,15.0,13.5846,0.0,TWO_WHEEL_CHANGE_RIGHT,False,False,True,True,0,0,24,25,-1
17,Sammy Smith(i),Toyota,59,59,2,2,5302.369,5336.853,34.484,5313.4001,5322.1421,8.742,11.0311,14.7108,OTHER,False,False,False,False,0,0,15,14,1
16,Tyler Ankrum,Toyota,59,59,2,2,5298.089,5328.754,30.6649,5306.0262,5312.8329,6.8067,7.9372,15.921,OTHER,False,False,False,False,0,0,3,6,-3
99,Ben Rhodes,Ford,59,59,2,2,5299.544,5425.488,125.944,5304.5914,5408.6963,104.1049,5.0474,16.7916,OTHER,False,False,False,False,0,0,6,27,-21
98,Ty Majeski,Ford,59,59,2,2,5302.015,5350.771,48.7559,5308.562,5333.5869,25.0248,6.547,17.184,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,14,21,-7
88,Matt Crafton,Ford,59,59,2,2,5299.911,5329.3729,29.4619,5306.827,5313.3,6.473,6.916,16.0729,OTHER,False,False,False,False,0,0,7,9,-2
25,Matt DiBenedetto,Chevrolet,59,58,2,2,5176.013,5306.737,130.724,5190.9062,5295.6859,104.7797,14.8932,11.051,TWO_WHEEL_CHANGE_RIGHT,False,False,True,True,0,0,15,27,-12
23,Grant Enfinger,Chevrolet,59,59,2,2,5301.6,5341.526,39.9259,5310.4305,5326.78,16.3495,8.8305,14.7459,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,13,17,-4
1,Jason A White,Toyota,60,59,2,2,5306.847,5339.108,32.261,5313.6337,5319.4394,5.8057,6.7867,19.6685,OTHER,False,False,False,False,0,0,23,16,7
35,Chase Elliott(i),Chevrolet,59,59,2,2,5300.194,5332.831,32.6369,5315.8025,5326.0459,10.2434,15.6085,6.785,TWO_WHEEL_CHANGE_RIGHT,False,False,True,True,0,0,8,11,-3
19,Christian Eckes,Chevrolet,59,59,2,2,5297.729,5328.844,31.1149,5315.569,5324.3327,8.7637,17.84,4.5112,TWO_WHEEL_CHANGE_RIGHT,False,False,True,True,0,0,2,7,-5
38,Zane Smith,Ford,59,59,2,2,5298.657,5329.0649,30.4079,5316.7368,5325.4453,8.7085,18.0798,3.6196,ONE_WHEEL_CHANGE,False,False,False,True,0,0,4,8,-4
9,Colby Howard,Chevrolet,59,59,2,2,5304.201,5351.155,46.9539,5310.0301,5333.5201,23.49,5.8291,17.6348,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,19,22,-3
11,Corey Heim,Toyota,59,59,2,2,5299.24,5380.084,80.844,5313.3668,5371.1572,57.7904,14.1268,8.9267,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,5,25,-20
2,Nick Sanchez #,Chevrolet,60,59,2,2,5305.165,5349.417,44.252,5317.5779,5339.0819,21.5039,12.4129,10.335,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,21,20,1
02,Kris Wright,Chevrolet,60,59,2,2,5306.37,5355.461,49.091,5319.1391,5343.4299,24.2908,12.7691,12.031,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,22,23,-1
15,Tanner Gray,Toyota,59,59,2,2,5301.274,5332.097,30.8229,5318.4384,5325.5479,7.1094,17.1644,6.549,OTHER,False,False,False,False,0,0,11,10,1
33,Mason Massey,Ford,60,59,2,2,5310.42,5348.991,38.5709,5321.7084,5333.2198,11.5114,11.2884,15.7711,OTHER,False,False,False,False,0,0,25,18,7
4,Chase Purdy,Chevrolet,59,59,2,2,5303.8549,5335.957,32.102,5321.0077,5327.3806,6.3729,17.1527,8.5763,OTHER,False,False,False,False,0,0,17,13,4
41,Travis Pastrana(i),Chevrolet,59,59,2,2,5300.857,5332.7569,31.8999,5321.0077,5329.0156,8.0079,20.1507,3.7413,OTHER,False,False,False,False,0,0,9,12,-3
51,Jack Wood,Chevrolet,59,59,2,2,5303.3909,5348.6629,45.2719,5325.145,5346.3927,21.2476,21.754,2.2702,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,16,19,-3
30,Chris Hacker,Toyota,59,59,2,2,5304.427,5338.35,33.923,5322.8094,5332.3189,9.5094,18.3824,6.031,OTHER,False,False,False,False,0,0,20,15,5
34,Jason M White,Toyota,60,59,2,2,5312.044,5358.022,45.978,5336.6233,5350.2367,13.6134,24.5793,7.7852,OTHER,False,False,False,False,0,0,26,24,2
99,Ben Rhodes,Ford,61,60,2,2,5482.576,5517.224,34.648,5488.1777,5500.2229,12.0451,5.6017,17.001,OTHER,False,False,False,False,0,0,27,25,2
22,Josh Reaume,Ford,60,60,2,2,5429.532,5464.822,35.2899,5441.0629,5451.8734,10.8105,11.5309,12.9485,OTHER,False,False,False,False,0,0,7,24,-17
52,Stewart Friesen,Toyota,61,55,2,2,5446.459,5556.228,109.769,5461.8843,5544.1652,82.2808,15.4253,12.0627,OTHER,False,False,False,False,0,0,30,30,0
25,Matt DiBenedetto,Chevrolet,61,60,2,2,5456.503,5568.055,111.552,5470.5261,5556.7309,86.2048,14.0231,11.324,OTHER,False,False,False,False,0,0,26,27,-1
98,Ty Majeski,Ford,61,60,2,2,5437.64,5554.79,117.1499,5444.8666,5537.6253,92.7587,7.2266,17.1646,OTHER,False,False,False,False,0,0,22,26,-4
1,Jason A White,Toyota,61,61,2,2,5561.795,5591.708,29.9129,5567.926,5572.931,5.005,6.131,18.7769,OTHER,False,False,False,False,0,0,15,23,-8
20,Derek Kraus,Chevrolet,61,61,2,2,5556.3,5589.53,33.2299,5564.3881,5573.564,9.1758,8.0881,15.9659,OTHER,False,False,False,False,0,0,5,19,-14
23,Grant Enfinger,Chevrolet,62,61,2,2,5562.209,5589.2209,27.0119,5570.6621,5574.7329,4.0707,8.4531,14.488,OTHER,False,False,False,False,0,0,16,18,-2
2,Nick Sanchez #,Chevrolet,62,61,2,2,5563.61,5590.542,26.932,5576.1677,5580.5052,4.3375,12.5577,10.0367,OTHER,False,False,False,False,0,0,19,22,-3
42,Carson Hocevar,Chevrolet,61,61,2,2,5555.611,5586.251,30.64,5572.8633,5580.3374,7.474,17.2523,5.9135,OTHER,False,False,False,False,0,0,4,14,-10
4,Chase Purdy,Chevrolet,61,61,2,2,5560.424,5588.831,28.407,5576.8673,5580.6043,3.737,16.4433,8.2266,OTHER,False,False,False,False,0,0,12,17,-5
56,Timmy Hill,Toyota,61,61,2,2,5555.185,5586.524,31.3389,5572.8633,5581.4051,8.5417,17.6783,5.1188,OTHER,False,False,False,False,0,0,2,15,-13
17,Sammy Smith(i),Toyota,61,61,2,2,5560.8819,5592.209,31.327,5571.929,5577.9684,6.0393,11.047,14.2405,OTHER,False,False,False,False,0,0,13,24,-11
30,Chris Hacker,Toyota,61,61,2,2,5561.232,5589.859,28.627,5579.9703,5584.4748,4.5045,18.7383,5.3841,OTHER,False,False,False,False,0,0,14,20,-6
41,Travis Pastrana(i),Chevrolet,61,61,2,2,5559.9799,5586.8459,26.8659,5580.8379,5583.8075,2.9696,20.8579,3.0384,OTHER,False,False,False,False,0,0,11,16,-5
51,Jack Wood,Chevrolet,62,61,2,2,5562.959,5590.069,27.11,5584.0087,5587.8125,3.8037,21.0497,2.2564,OTHER,False,False,False,False,0,0,18,21,-3
02,Kris Wright,Chevrolet,62,61,2,2,5564.8459,5602.206,37.36,5577.9026,5590.1148,12.2121,13.0566,12.0911,OTHER,False,False,False,False,0,0,21,25,-4
19,Christian Eckes,Chevrolet,61,61,2,2,5557.251,5583.7389,26.4879,5576.2334,5579.3364,3.103,18.9824,4.4025,OTHER,False,False,False,False,0,0,7,12,-5
20,Derek Kraus,Chevrolet,62,62,2,2,5691.597,5722.87,31.273,5699.6597,5706.2329,6.5731,8.0627,16.637,OTHER,False,False,False,False,0,0,17,21,-4
2,Nick Sanchez #,Chevrolet,62,62,2,2,5693.778,5721.274,27.496,5706.5999,5711.1043,4.5043,12.8219,10.1696,OTHER,False,False,False,False,0,0,21,20,1
56,Timmy Hill,Toyota,62,62,2,2,5689.604,5716.458,26.8539,5707.5341,5711.7049,4.1707,17.9301,4.753,OTHER,False,False,False,False,0,0,13,18,-5
22,Josh Reaume,Ford,62,62,2,2,5693.795,5734.434,40.639,5707.434,5721.4811,14.047,13.639,12.9528,OTHER,False,False,False,False,0,0,22,27,-5
1,Jason A White,Toyota,63,62,2,2,5695.013,5726.032,31.019,5701.9286,5707.3673,5.4386,6.9156,18.6646,OTHER,False,False,False,False,0,0,23,23,0
33,Mason Massey,Ford,63,62,2,2,5696.108,5727.907,31.7989,5706.7334,5711.9384,5.205,10.6254,15.9685,OTHER,False,False,False,False,0,0,24,24,0
30,Chris Hacker,Toyota,62,62,2,2,5691.928,5723.664,31.7359,5710.3369,5718.2113,7.8744,18.4089,5.4526,OTHER,False,False,False,False,0,0,18,22,-4
34,Jason M White,Toyota,63,62,2,2,5697.03,5731.164,34.134,5718.4448,5724.5508,6.1059,21.4148,6.6131,OTHER,False,False,False,False,0,0,25,25,0
02,Kris Wright,Chevrolet,63,62,2,2,5697.8549,5732.627,34.772,5712.6058,5718.1779,5.5721,14.7508,14.449,OTHER,False,False,False,False,0,0,26,26,0
52,Stewart Friesen,Toyota,63,57,2,2,5699.1,5806.613,107.5129,5716.8432,5796.548,79.7047,17.7432,10.0649,OTHER,False,False,False,False,0,0,29,28,1
02,Kris Wright,Chevrolet,70,69,2,2,6288.444,6320.47,32.0259,6301.4367,6307.0757,5.6389,12.9927,13.3942,OTHER,False,False,False,False,0,0,26,24,2
33,Mason Massey,Ford,70,69,2,2,6286.964,6347.0,60.036,6296.6653,6330.4654,33.8001,9.7013,16.5345,TWO_WHEEL_CHANGE_RIGHT,False,False,True,True,0,0,24,26,-2
7,Corey LaJoie(i),Chevrolet,69,69,2,2,6277.615,6325.157,47.542,6293.6623,6318.5871,24.9248,16.0473,6.5698,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,11,25,-14
30,Chris Hacker,Toyota,71,70,2,2,6419.68,6495.8,76.1199,6438.4425,6490.0935,51.651,18.7625,5.7064,OTHER,False,False,False,False,0,0,27,27,0
30,Chris Hacker,Toyota,72,71,2,2,6556.296,0.0,0.0,6574.3477,6607.9475,33.5998,18.0517,0.0,OTHER,False,False,False,False,0,0,27,27,0
2,Nick Sanchez #,Chevrolet,77,76,2,2,7304.615,7407.634,103.019,7317.4751,7396.1089,78.6337,12.8601,11.525,OTHER,False,False,False,False,0,0,20,25,-5
51,Jack Wood,Chevrolet,77,76,2,2,7315.189,7412.622,97.4329,7336.4937,7410.3517,73.8579,21.3047,2.2702,OTHER,False,False,False,False,0,0,26,26,0
21,Austin Hill,Chevrolet,0,0,8,8,0.0,67.971,67.971,11.9659,53.6072,41.6413,11.9659,14.3637,OTHER,False,False,False,False,0,0,0,0,0
51,Jeremy Clements,Chevrolet,0,0,8,8,0.0,23.609,23.609,7.8552,9.3567,1.5014,7.8552,14.2522,OTHER,False,False,False,False,0,0,0,0,0
00,Cole Custer,Ford,8,8,2,2,514.667,541.4589,26.7919,531.2696,535.9074,4.6378,16.6026,5.5515,OTHER,False,False,False,False,0,0,5,16,-11
8,Josh Berry,Chevrolet,8,8,2,2,518.34,547.633,29.293,534.5395,541.6797,7.1402,16.1995,5.9532,OTHER,False,False,False,False,0,0,14,26,-12
27,Jeb Burton,Chevrolet,8,8,2,2,518.691,546.211,27.5199,536.2077,541.2126,5.0049,17.5167,4.9983,OTHER,False,False,False,False,0,0,16,23,-7
51,Jeremy Clements,Chevrolet,9,8,2,2,525.838,553.991,28.153,533.1715,539.3441,6.1725,7.3335,14.6468,OTHER,False,False,False,False,0,0,26,29,-3
98,Riley Herbst,Ford,8,8,2,2,514.2329,544.295,30.062,534.8398,542.1135,7.2736,20.6068,2.1814,OTHER,False,False,False,False,0,0,4,21,-17
19,Myatt Snider,Toyota,9,8,2,2,520.6319,561.6609,41.0289,535.1401,553.9251,18.785,14.5081,7.7358,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,19,31,-12
28,Kyle Sieg,Ford,9,8,2,2,529.318,562.438,33.12,539.6777,548.2862,8.6084,10.3597,14.1517,OTHER,False,False,False,False,0,0,33,33,0
43,Ryan Ellis,Chevrolet,9,8,2,2,532.699,574.297,41.598,544.1488,559.5306,15.3818,11.4498,14.7663,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,37,34,3
6,Brennan Poole,Chevrolet,9,8,2,2,526.526,556.879,30.353,539.1772,546.4511,7.2738,12.6512,10.4278,OTHER,False,False,False,False,0,0,28,30,-2
4,Bayley Currey,Chevrolet,9,7,2,2,571.796,0.0,0.0,584.9331,583.3049,0.0,13.1371,0.0,OTHER,False,False,False,False,0,0,38,38,0
18,Sammy Smith #,Toyota,8,8,2,2,520.216,626.686,106.47,525.8642,608.4785,82.6143,5.6482,18.2074,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,18,37,-19
1,Sam Mayer,Chevrolet,8,8,2,2,517.941,561.815,43.874,536.6081,558.4963,21.8882,18.6671,3.3186,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,13,32,-19
26,Kaz Grala,Toyota,9,8,2,2,531.356,617.601,86.245,543.7818,606.7101,62.9283,12.4258,10.8908,OTHER,False,False,False,False,0,0,36,36,0
31,Parker Retzlaff #,Chevrolet,9,8,2,2,522.951,581.735,58.7839,540.0114,575.0124,35.001,17.0604,6.7225,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,23,35,-12
19,Myatt Snider,Toyota,10,9,2,2,660.1,695.742,35.6419,675.6828,688.1616,12.4788,15.5828,7.5803,OTHER,False,False,False,False,0,0,31,37,-6
11,Daniel Hemric,Chevrolet,19,19,2,2,1212.088,0.0,0.0,1226.6804,1317.6013,90.9208,14.5924,0.0,TWO_WHEEL_CHANGE_RIGHT,False,False,True,True,0,0,18,27,-9
26,Kaz Grala,Toyota,21,20,2,2,1303.9469,1385.064,81.117,1317.4041,1373.6927,56.2886,13.4571,11.3712,OTHER,False,False,False,False,0,0,35,35,0
2,Sheldon Creed,Chevrolet,22,22,2,2,1525.59,1565.071,39.4809,1531.7555,1549.0722,17.3167,6.1655,15.9987,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,6,26,-20
51,Jeremy Clements,Chevrolet,22,22,2,2,1531.311,1565.727,34.416,1539.1292,1550.9741,11.8448,7.8182,14.7528,TWO_WHEEL_CHANGE_RIGHT,False,False,True,True,0,0,21,27,-6
5,Jade Buford,Chevrolet,22,22,2,2,1525.939,1571.019,45.0799,1540.4638,1562.652,22.1881,14.5248,8.3669,TWO_WHEEL_CHANGE_LEFT,True,True,False,False,0,0,8,33,-25
48,Parker Kligerman,Chevrolet,22,22,2,2,1526.825,1562.228,35.403,1545.9024,1559.1153,13.2129,19.0774,3.1126,TWO_WHEEL_CHANGE_LEFT,True,True,False,False,0,0,10,25,-15
9,Brandon Jones,Chevrolet,22,22,2,2,1529.194,1570.113,40.919,1543.1664,1561.2173,18.0509,13.9724,8.8956,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,17,31,-14
1,Sam Mayer,Chevrolet,22,22,2,2,1528.296,1555.394,27.0979,1546.8366,1551.6414,4.8047,18.5406,3.7525,OTHER,False,False,False,False,0,0,14,21,-7
25,Brett Moffitt,Ford,22,22,2,2,1527.5239,1569.1679,41.644,1536.6602,1556.1792,19.519,9.1362,12.9887,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,11,29,-18
00,Cole Custer,Ford,22,22,2,2,1529.807,1569.796,39.989,1546.5697,1564.3537,17.784,16.7627,5.4422,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,18,30,-12
98,Riley Herbst,Ford,22,22,2,2,1530.534,1569.881,39.3469,1550.6404,1567.7912,17.1507,20.1064,2.0897,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,20,32,-12
19,Myatt Snider,Toyota,23,22,2,2,1533.036,1559.333,26.297,1547.7375,1551.608,3.8705,14.7015,7.7249,OTHER,False,False,False,False,0,0,23,24,-1
31,Parker Retzlaff #,Chevrolet,23,22,2,2,1533.9179,1565.848,31.93,1551.4746,1559.0152,7.5406,17.5566,6.8327,OTHER,False,False,False,False,0,0,24,28,-4
38,Ryan Sieg,Ford,22,22,2,2,1527.955,1577.066,49.111,1535.459,1561.5843,26.1253,7.504,15.4816,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,13,34,-21
6,Brennan Poole,Chevrolet,24,23,2,2,1665.523,1697.61,32.0869,1678.803,1686.8441,8.0411,13.28,10.7658,OTHER,False,False,False,False,0,0,14,33,-19
28,Kyle Sieg,Ford,24,23,2,2,1666.148,1698.276,32.128,1677.0688,1683.9746,6.9057,10.9208,14.3013,OTHER,False,False,False,False,0,0,15,34,-19
26,Kaz Grala,Toyota,23,22,2,2,1541.705,1655.03,113.325,1554.7444,1643.8986,89.1541,13.0394,11.1313,OTHER,False,False,False,False,0,0,35,35,0
26,Kaz Grala,Toyota,31,30,2,2,2118.582,2212.248,93.666,2131.3271,2201.297,69.9698,12.7451,10.9509,OTHER,False,False,False,False,0,0,35,35,0
20,John Hunter Nemechek,Toyota,32,32,2,2,2336.065,2369.943,33.878,2345.0451,2355.8892,10.8441,8.9801,14.0537,TWO_WHEEL_CHANGE_LEFT,True,True,False,False,0,0,9,23,-14
21,Austin Hill,Chevrolet,32,32,2,2,2333.976,2365.114,31.1379,2345.0117,2352.319,7.3073,11.0357,12.7949,TWO_WHEEL_CHANGE_LEFT,True,True,False,False,0,0,1,18,-17
44,Jeffrey Earnhardt,Chevrolet,32,32,2,2,2339.385,2385.85,46.4649,2345.8458,2368.635,22.7892,6.4608,17.2149,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,17,29,-12
78,Anthony Alfredo,Chevrolet,32,32,2,2,2340.636,2387.014,46.378,2348.1483,2371.3711,23.2228,7.5123,15.6428,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,20,31,-11
18,Sammy Smith #,Toyota,32,32,2,2,2337.587,2376.369,38.782,2342.7428,2358.058,15.3152,5.1558,18.3109,TWO_WHEEL_CHANGE_LEFT,True,True,False,False,0,0,13,25,-12
7,Justin Allgaier,Chevrolet,32,32,2,2,2334.602,2377.726,43.124,2346.5799,2366.8667,20.2868,11.9779,10.8592,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,3,26,-23
27,Jeb Burton,Chevrolet,32,32,2,2,2335.2579,2378.647,43.389,2352.7528,2373.9069,21.154,17.4948,4.74,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,6,27,-21
24,Parker Chase,Toyota,32,32,2,2,2338.518,2385.5189,47.0009,2350.9177,2372.1052,21.1874,12.3997,13.4137,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,15,28,-13
92,Josh Williams,Chevrolet,32,32,2,2,2340.317,2385.9899,45.6729,2346.7467,2368.4682,21.7215,6.4297,17.5217,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,18,30,-12
39,Joe Graf Jr,Ford,32,32,2,2,2340.934,2388.142,47.2079,2349.9167,2374.0403,24.1236,8.9827,14.1016,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,21,32,-11
53,Joey Gase,Ford,33,32,2,2,2345.184,2417.18,71.9959,2372.7057,2408.8073,36.1016,27.5217,8.3726,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,29,35,-6
19,Myatt Snider,Toyota,32,32,2,2,2336.596,2368.033,31.4369,2351.4849,2359.2587,7.7738,14.8889,8.7742,OTHER,False,False,False,False,0,0,10,22,-12
9,Brandon Jones,Chevrolet,32,32,2,2,2337.254,2363.621,26.367,2351.4849,2355.1885,3.7036,14.2309,8.4324,OTHER,False,False,False,False,0,0,12,16,-4
8,Josh Berry,Chevrolet,32,32,2,2,2335.554,2372.788,37.2339,2351.952,2367.167,15.215,16.398,5.6209,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,8,24,-16
02,David Starr,Chevrolet,33,32,2,2,2348.2779,2398.804,50.526,2363.3633,2388.5543,25.1909,15.0853,10.2496,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,34,34,0
10,Justin Haley(i),Chevrolet,32,32,2,2,2335.015,2367.163,32.148,2353.7204,2362.4971,8.7766,18.7054,4.6658,TWO_WHEEL_CHANGE_LEFT,True,True,False,False,0,0,5,21,-16
