race_id,car_number,driver_fullname,driver_id,lap,lap_assessed,penalty,notes
5116,23,Ty Dillon,4013,67,68,Other - See Notes,Missed Front Stretch Chicane - 30 Second Post Race Penalty
5117,74,Cj McLaughlin,4316,23,25,Tail End,
5117,74,Cj McLaughlin,4316,23,25,Tail End,
5117,74,Cj McLaughlin,4316,24,25,Tail End,
5117,39,Ryan Sieg,3884,24,25,Tail End,
5117,39,Ryan Sieg,3884,27,30,Tail End,
5117,74,Cj McLaughlin,4316,27,30,Tail End,
5117,74,Cj McLaughlin,4316,42,44,Tail End,
5117,02,Brett Moffitt,4038,47,51,Tail End,
5117,39,Ryan Sieg,3884,58,61,Tail End,
5117,74,Cj McLaughlin,4316,59,61,Tail End,
5117,11,Justin Haley,4172,92,97,Tail End,
5117,52,Joey Gase,4004,93,97,Tail End,
5117,11,Justin Haley,4172,96,97,Tail End,
5117,26,Dylan Lupton,4146,101,0,Tail End,Garage
5117,51,Jeremy Clements,595,104,108,Tail End,
5117,5,Mason Massey,4315,107,108,Tail End,
5117,47,Kyle Weatherman,4187,108,112,Pass Thru,
5117,74,Cj McLaughlin,4316,130,137,Pass Thru,
5117,66,David Starr,3170,142,149,Tail End,
5117,66,David Starr,3170,142,149,Tail End,
5117,66,David Starr,3170,142,146,1 Lap,
5117,74,Cj McLaughlin,4316,143,149,Tail End,
5117,68,Brandon Brown,4118,143,149,Tail End,
5117,54,John H. Nemechek,4092,143,149,Tail End,
5117,36,Alex Labbe,4225,144,149,Tail End,
5117,52,Joey Gase,4004,147,149,Tail End,
5117,78,Jesse Little,4150,147,149,Tail End,
5117,99,Matt Mills,4209,147,149,Tail End,
5117,74,Cj McLaughlin,4316,147,149,Tail End,
5117,4,Landon Cassill,3808,173,0,Tail End,Garage
5117,92,Josh Williams,4106,174,179,Tail End,
5117,47,Kyle Weatherman,4187,175,179,Tail End,
5117,47,Kyle Weatherman,4187,175,179,Tail End,
5118,61,Loris Hezemans,4339,0,0,Tail End,Driver Change
5118,17,Garrett Smithley,4142,0,0,Tail End,Driver Change
5118,51,Jeremy Clements,595,22,25,Tail End,
5118,07,Joe Graf Jr,4313,22,25,Tail End,
5118,90,Spencer Boyd,4192,23,25,Tail End,Equipment over the wall too soon
5118,23,Patrick Emerling,4254,24,25,Tail End,
5118,26,Dylan Lupton,4146,29,37,Tail End,
5118,23,Patrick Emerling,4254,30,37,Tail End,
5118,47,Kyle Weatherman,4187,48,51,Tail End,Uncontrolled Tire
5118,26,Dylan Lupton,4146,49,51,Tail End,
5118,68,Brandon Brown,4118,50,51,Tail End,
5118,36,Alex Labbe,4225,92,0,Tail End,Garage
5118,54,Ty Gibbs,4368,93,96,Tail End,
5118,78,Jesse Little,4150,94,96,Tail End,
5118,92,Josh Williams,4106,94,96,Tail End,
5118,18,Daniel Hemric,4093,97,102,Tail End,
5118,36,Alex Labbe,4225,98,102,Tail End,
5118,5,Mason Massey,4315,99,102,Tail End,
5118,66,David Starr,3170,99,0,Tail End,Garage
5118,18,Daniel Hemric,4093,101,102,Tail End,
5118,90,Spencer Boyd,4192,101,102,Tail End,
5118,78,Jesse Little,4150,101,102,Tail End,
5118,36,Alex Labbe,4225,106,0,Tail End,Garage
5118,61,Loris Hezemans,4339,106,107,Tail End,
5118,66,David Starr,3170,106,107,Tail End,
5118,5,Mason Massey,4315,137,0,Tail End,Garage
5118,90,Spencer Boyd,4192,137,140,Tail End,
5118,0,Jeffrey Earnhardt,3894,138,140,Tail End,
5118,66,David Starr,3170,138,140,Tail End,
5118,26,Dylan Lupton,4146,139,140,Tail End,
5118,07,Joe Graf Jr,4313,155,159,Tail End,
5118,26,Dylan Lupton,4146,157,159,Tail End,Dual Role Person
5118,90,Spencer Boyd,4192,157,159,Tail End,Equipment over the wall too soon
5118,15,Bayley Currey,4257,157,159,Tail End,
5118,36,Alex Labbe,4225,158,159,Tail End,
5118,31,Jordan Anderson,4139,180,184,Tail End,Uncontrolled Tire
5118,17,Garrett Smithley,4142,181,184,Tail End,Uncontrolled Tire
5118,66,David Starr,3170,182,184,Tail End,
5119,61,Stephen Leicht,1965,0,0,Tail End,Unapproved Adjustments
5119,07,Joe Graf Jr,4313,0,0,Tail End,Unapproved Adjustments
5119,74,Mike Harmon,1392,0,0,Tail End,Driver Change
5119,74,Mike Harmon,1392,33,35,Tail End,On Exit
5119,8,Sam Mayer,4327,48,53,Tail End,
5119,74,Mike Harmon,1392,50,0,Tail End,Garage
5119,90,Preston Pardus,4317,125,130,Tail End,
5119,2,Myatt Snider,4223,125,130,Tail End,
5119,47,Kyle Weatherman,4187,127,130,Tail End,
5119,26,Colin Garrett,4310,128,130,Tail End,
5119,99,Ryan Ellis,4029,128,130,Tail End,
5119,23,Natalie Decker,4196,129,130,Tail End,Laying back during the Choose
5119,15,Bayley Currey,4257,150,155,Tail End,
5119,11,Justin Haley,4172,150,155,Tail End,
5119,07,Joe Graf Jr,4313,152,155,Tail End,
5119,61,Stephen Leicht,1965,153,155,Tail End,
5119,39,Ryan Sieg,3884,188,192,Tail End,
5119,61,Stephen Leicht,1965,189,192,Tail End,
5119,52,Spencer Boyd,4192,195,200,Tail End,
5119,10,Jeb Burton,4018,195,0,Tail End,Garage
5119,5,Matt Mills,4209,195,200,Tail End,
5119,98,Riley Herbst,4269,196,200,Tail End,
5119,6,Ryan Vargas,4320,196,200,Tail End,
5119,11,Justin Haley,4172,196,200,Tail End,
5119,68,Brandon Brown,4118,202,0,Tail End,Garage
5119,54,Ty Gibbs,4368,203,207,Tail End,
5119,20,Harrison Burton,4217,203,207,Tail End,
5119,20,Harrison Burton,4217,219,224,Tail End,
5119,61,Stephen Leicht,1965,220,224,Tail End,
5119,20,Harrison Burton,4217,221,224,Tail End,
5120,20,Harrison Burton,4217,0,0,Tail End,At track penalty
5120,66,David Starr,3170,0,0,Tail End,Unapproved adjustment
5120,07,JJ Yeley,3669,0,0,Tail End,Back up car
5120,8,Sam Mayer,4327,47,52,Tail End,
5120,92,Josh Williams,4106,47,52,Tail End,
5120,92,Josh Williams,4106,48,52,Tail End,
5120,17,Joe Graf Jr,4313,48,52,Tail End,
5120,99,Stefan Parsons,4285,61,65,Tail End,
5120,66,David Starr,3170,95,97,Tail End,
5120,47,Kyle Weatherman,4187,95,97,Tail End,
5120,07,JJ Yeley,3669,102,105,Tail End,
5120,5,Matt Mills,4209,107,113,Tail End,
5120,78,Sheldon Creed,4204,130,134,Tail End,
5120,7,Justin Allgaier,34,134,140,Tail End,
5120,15,Bayley Currey,4257,135,140,Tail End,
5120,39,Kyle Sieg,4388,189,192,Tail End,
5120,6,Ryan Vargas,4320,190,192,Tail End,
5121,19,Derek Kraus,4297,0,0,Tail End,Unapproved adjustment
5121,19,Derek Kraus,4297,1,5,Tail End,
5121,56,Gus Dean,4300,1,0,Tail End,Garage
5121,30,Danny Bohn,4323,2,5,Tail End,
5121,2,Sheldon Creed,4204,23,26,Tail End,
5121,9,Codie Rohrbaugh,4287,23,26,Tail End,
5121,33,Jason M. White,4292,23,26,Tail End,
5121,88,Matt Crafton,694,23,26,1 Lap,
5121,19,Derek Kraus,4297,35,38,Tail End,
5121,9,Codie Rohrbaugh,4287,36,38,Tail End,
5121,23,Chase Purdy,4295,42,46,Tail End,
5121,12,Tate Fogleman,4271,43,46,Tail End,Equipment over early
5121,40,Ryan Truex,3952,53,58,Tail End,
5121,40,Ryan Truex,3952,53,58,Tail End,
5121,19,Derek Kraus,4297,53,58,Tail End,
5121,88,Matt Crafton,694,57,58,Tail End,
5121,3,Jordan Anderson,4139,61,64,Tail End,
5121,22,Austin Wayne Self,4189,61,64,Tail End,
5121,21,Zane Smith,4272,62,64,Tail End,
5121,40,Ryan Truex,3952,65,69,Tail End,
5121,33,Jason M. White,4292,65,69,Tail End,
5121,26,Tyler Ankrum,4296,65,69,Tail End,
5121,28,Bryan Dauzat,4127,66,69,Tail End,
5121,12,Tate Fogleman,4271,72,0,Tail End,Garage
5121,45,Brett Moffitt,4038,73,78,Tail End,
5121,33,Jason M. White,4292,77,78,Tail End,
5121,1,Hailie Deegan,4366,81,85,Tail End,
5121,1,Hailie Deegan,4366,81,85,Tail End,
5121,33,Jason M. White,4292,82,85,Tail End,
5121,45,Brett Moffitt,4038,82,85,Tail End,
5121,45,Brett Moffitt,4038,89,99,Tail End,
5121,16,Austin Hill,4133,95,99,Tail End,
5121,23,Chase Purdy,4295,95,99,Tail End,
5121,26,Tyler Ankrum,4296,95,99,Tail End,
5121,4,John H. Nemechek,4092,95,99,Tail End,
5121,42,Carson Hocevar,4326,95,99,Tail End,
5121,45,Brett Moffitt,4038,95,99,Pass Thru,
5121,24,Raphael Lessard,4306,95,99,Tail End,
5121,18,Chandler Smith,4312,95,99,Tail End,
5121,13,Johnny Sauter,2911,95,99,Tail End,
5121,25,Timothy Peters,2550,95,99,Tail End,
5121,33,Jason M. White,4292,97,99,Tail End,
5122,33,Jason M. White,4292,5,5,Pass Thru,Didn't serve Stop N Go after missing chicane
5122,33,Jason M. White,4292,5,7,Pass Thru,Serviced Vehicle While Under Penalty
5122,33,Jason M. White,4292,5,7,Pass Thru,
5122,33,Jason M. White,4292,7,14,Pass Thru,Garage then served when vehicle returned to race
5122,10,Jennifer Jo Cobb,608,10,11,Tail End,
5122,51,Parker Chase,4370,10,11,Tail End,
5122,38,Todd Gilliland,4231,10,11,Tail End,
5122,75,Sam Mayer,4327,10,11,Tail End,
5122,25,Timothy Peters,2550,10,11,Tail End,Equipment over the wall too soon
5122,34,Lawless Alan,4371,10,11,Tail End,
5122,75,Sam Mayer,4327,10,14,Tail End,Didn't drop to the rear while under penalty
5122,23,Chase Purdy,4295,13,14,Tail End,
5122,6,Norm Benning,214,13,14,Tail End,
5122,30,Danny Bohn,4323,19,27,Pass Thru,
5122,8,Camden Murphy,4132,23,27,Tail End,
5122,8,Camden Murphy,4132,23,27,Tail End,
5122,4,John H. Nemechek,4092,23,27,Tail End,
5122,6,Norm Benning,214,23,27,Tail End,
5122,3,Bobby Reuse,4115,26,27,Tail End,
5122,8,Camden Murphy,4132,26,27,Tail End,
5122,25,Timothy Peters,2550,31,35,Tail End,
5122,42,Carson Hocevar,4326,32,35,Tail End,
5122,40,Ryan Truex,3952,32,35,Tail End,
5122,40,Ryan Truex,3952,33,35,Other - See Notes,"2 Lap Penalty, was under DVP"
5122,16,Austin Hill,4133,33,35,Tail End,
5122,3,Bobby Reuse,4115,34,35,Tail End,
5122,16,Austin Hill,4133,40,44,Tail End,
5122,15,Tanner Gray,4342,42,44,Tail End,
5122,42,Carson Hocevar,4326,44,47,Tail End,
5122,24,Raphael Lessard,4306,45,47,Tail End,
5122,13,Johnny Sauter,2911,48,49,Tail End,
5123,02,Kris Wright,4364,0,0,Tail End,Unapproved Adjustments
5123,04,Cory Roper,4262,3,6,Tail End,
5123,30,Danny Bohn,4323,3,6,Tail End,
5123,19,Derek Kraus,4297,19,26,Pass Thru,
5123,56,Tyler Hill,4298,32,36,Tail End,
5123,19,Derek Kraus,4297,33,36,Tail End,
5123,33,Jesse Iwuji,4291,34,36,Tail End,Uncontrolled Tire
5123,34,BJ McLeod,3973,34,36,Tail End,
5123,21,Zane Smith,4272,44,48,Pass Thru,
5123,56,Tyler Hill,4298,62,67,Tail End,
5123,2,Sheldon Creed,4204,62,67,Tail End,
5123,2,Sheldon Creed,4204,62,67,Tail End,
5123,32,Bret Holmes,4373,62,67,Tail End,
5123,18,Chandler Smith,4312,63,67,Tail End,Uncontrolled Tire
5123,34,BJ McLeod,3973,63,67,Tail End,
5123,24,Raphael Lessard,4306,63,67,Tail End,
5123,42,Carson Hocevar,4326,64,67,Tail End,
5123,33,Jesse Iwuji,4291,64,67,Tail End,
5123,56,Tyler Hill,4298,69,75,Tail End,
5123,6,Norm Benning,214,69,75,Tail End,
5123,2,Sheldon Creed,4204,70,75,Tail End,
5123,3,Jordan Anderson,4139,82,83,Tail End,
5123,34,BJ McLeod,3973,82,83,Tail End,
5123,56,Tyler Hill,4298,82,83,Tail End,
5123,18,Chandler Smith,4312,82,83,Tail End,
5123,51,Kyle Busch,454,89,95,Tail End,
5123,2,Sheldon Creed,4204,90,95,Tail End,
5123,6,Norm Benning,214,91,95,Tail End,
5123,18,Chandler Smith,4312,92,95,Tail End,
5123,20,Spencer Boyd,4192,93,95,Tail End,
5123,24,Raphael Lessard,4306,97,103,Tail End,
5123,40,Ryan Truex,3952,98,103,Tail End,
5123,32,Bret Holmes,4373,98,103,Tail End,
5123,6,Norm Benning,214,100,103,Tail End,
5123,18,Chandler Smith,4312,100,103,Tail End,
5123,34,BJ McLeod,3973,101,103,Tail End,
5123,1,Hailie Deegan,4366,117,121,Tail End,
5123,2,Sheldon Creed,4204,117,121,Tail End,
5123,19,Derek Kraus,4297,118,121,Tail End,Uncontrolled Tire
5123,10,Jennifer Jo Cobb,608,119,121,Tail End,
5123,3,Jordan Anderson,4139,127,128,Tail End,
5124,02,Josh Berry,4123,0,0,Tail End,Driver Change
5124,45,Brett Moffitt,4038,0,0,Tail End,Engine Change
5124,6,Norm Benning,214,17,20,Tail End,
5124,25,Timothy Peters,2550,17,20,Tail End,
5124,33,Akinori Ogata,4138,18,20,Tail End,
5124,6,Norm Benning,214,19,20,Tail End,
5124,25,Timothy Peters,2550,19,20,Tail End,
5124,6,Norm Benning,214,31,37,Tail End,
5124,40,Ryan Truex,3952,35,37,Tail End,
5124,20,Spencer Boyd,4192,35,37,Tail End,
5124,26,Tyler Ankrum,4296,63,67,Tail End,
5124,22,Austin Wayne Self,4189,63,67,Tail End,
5124,19,Derek Kraus,4297,63,67,Tail End,
5124,52,Stewart Friesen,4205,63,67,Tail End,Uncontrolled Tire
5124,12,Tate Fogleman,4271,66,67,Tail End,
5124,18,Chandler Smith,4312,84,89,Pass Thru,
5124,33,Akinori Ogata,4138,101,103,Pass Thru,
5124,34,Ryan Ellis,4029,111,113,Pass Thru,
5124,10,Jennifer Jo Cobb,608,113,118,Pass Thru,
5124,32,Bret Holmes,4373,115,117,Pass Thru,
5125,10,Jennifer Jo Cobb,608,0,0,Tail End,Unapproved adjusment
5125,42,Carson Hocevar,4326,27,31,Tail End,
5125,26,Tyler Ankrum,4296,36,0,Tail End,Garage
5125,21,Zane Smith,4272,41,42,Tail End,
5125,13,Johnny Sauter,2911,41,42,Tail End,Working after time expired
5125,42,Carson Hocevar,4326,41,42,Tail End,Working after time expired
5125,9,Codie Rohrbaugh,4287,41,42,Tail End,Working after time expired 
5125,12,Tate Fogleman,4271,41,42,Tail End,Working after time expired
5125,6,Norm Benning,214,50,57,Tail End,
5125,6,Norm Benning,214,70,77,NASCAR Discretion,2 Laps
5125,6,Norm Benning,214,77,0,NASCAR Discretion,Parked
5125,56,Mike Marlar,4329,99,107,Tail End,
5125,13,Johnny Sauter,2911,120,125,Tail End,
5125,10,Jennifer Jo Cobb,608,120,0,Tail End,Garage
5125,13,Johnny Sauter,2911,120,125,1 Lap,
5125,49,Andrew Gordon,4375,134,138,Tail End,
5126,34,Josh Reaume,4102,0,0,Tail End,Unapproved adjustment
5126,49,Ryan Reed,4049,0,0,Tail End,Driver change
5126,52,Stewart Friesen,4205,73,79,Tail End,
5126,20,Spencer Boyd,4192,74,79,Tail End,
5126,26,Tyler Ankrum,4296,74,79,Tail End,
5126,20,Spencer Boyd,4192,91,98,Tail End,
5126,49,Ryan Reed,4049,92,98,Tail End,
5126,3,Howie Disavino III,4379,101,104,Tail End,
5126,10,Jennifer Jo Cobb,608,103,104,Tail End,
5126,16,Austin Hill,4133,144,150,Tail End,
5126,49,Ryan Reed,4049,146,150,Tail End,
5126,9,Codie Rohrbaugh,4287,146,150,Tail End,
5126,19,Derek Kraus,4297,153,158,Tail End,
5126,34,Josh Reaume,4102,154,158,Tail End,
5126,23,Chase Purdy,4295,161,164,Tail End,
5126,10,Jennifer Jo Cobb,608,166,171,Tail End,
5126,34,Josh Reaume,4102,178,181,Tail End,
5126,6,Norm Benning,214,178,181,Tail End,
5126,02,Kris Wright,4364,198,209,Tail End,
5126,45,Brett Moffitt,4038,198,0,Tail End,Garage
5126,2,Sheldon Creed,4204,198,209,Tail End,
5126,04,Cory Roper,4262,198,209,Tail End,
5126,44,Jett Noland,4369,198,209,Tail End,
5126,3,Howie Disavino III,4379,214,221,Tail End,
5127,34,Cj McLaughlin,4316,0,0,Tail End,Driver change
5127,45,Bayley Currey,4257,0,0,Tail End,Driver change
5127,56,Timmy Hill,3984,0,5,Pass Thru,
5127,20,Spencer Boyd,4192,0,6,Pass Thru,
5127,24,Raphael Lessard,4306,33,37,Tail End,
5127,34,Cj McLaughlin,4316,33,37,Tail End,
5127,3,Jordan Anderson,4139,33,37,Tail End,
5127,3,Jordan Anderson,4139,33,41,Pass Thru,Sped to beat pace car
5127,56,Timmy Hill,3984,34,37,Tail End,
5127,12,Tate Fogleman,4271,35,37,Tail End,
5127,33,Jesse Iwuji,4291,35,45,Pass Thru,
5127,6,Norm Benning,214,47,48,Other - See Notes,Garage- Fail to meet minimum
5127,20,Spencer Boyd,4192,52,54,Pass Thru,
5127,42,Carson Hocevar,4326,62,67,Tail End,
5127,34,Cj McLaughlin,4316,63,67,Tail End,
5127,10,Jennifer Jo Cobb,608,63,67,Tail End,
5127,32,Bret Holmes,4373,71,74,Tail End,
5127,33,Jesse Iwuji,4291,71,74,Tail End,
5127,34,Cj McLaughlin,4316,72,74,Tail End,
5127,41,Dawson Cram,4256,72,74,Tail End,
5127,3,Jordan Anderson,4139,72,74,Tail End,
5127,33,Jesse Iwuji,4291,88,90,Other - See Notes,Garage- Fail to meet minimum speed
5127,15,Tanner Gray,4342,100,102,Pass Thru,
5127,34,Cj McLaughlin,4316,102,105,Pass Thru,
5127,34,Cj McLaughlin,4316,105,107,Pass Thru,
5127,11,Spencer Davis,4260,113,117,Pass Thru,
5127,41,Dawson Cram,4256,124,133,Tail End,
5127,32,Bret Holmes,4373,129,133,Tail End,
5127,2,Sheldon Creed,4204,129,133,Tail End,
5127,02,Kris Wright,4364,130,133,Tail End,
5127,41,Dawson Cram,4256,130,133,Tail End,
5127,19,Derek Kraus,4297,134,138,Tail End,
5128,34,Akinori Ogata,4138,0,0,Tail End,Missed rookie meeting
5128,6,Norm Benning,214,14,21,Tail End,
5128,17,David Gilliland,1202,16,21,Tail End,
5128,34,Akinori Ogata,4138,18,21,Tail End,
5128,02,Kris Wright,4364,26,0,Tail End,Garage
5128,6,Norm Benning,214,28,32,Tail End,
5128,42,Carson Hocevar,4326,35,36,Tail End,
5128,6,Norm Benning,214,64,67,Other - See Notes,Garage- Fail to meet minimum
5128,19,Derek Kraus,4297,83,88,Tail End,
5128,99,Ben Rhodes,4107,83,88,Tail End,
5128,34,Akinori Ogata,4138,87,88,Tail End,
5128,3,Jordan Anderson,4139,94,95,Tail End,
5128,13,Johnny Sauter,2911,102,106,Tail End,
5128,13,Johnny Sauter,2911,102,106,Tail End,
5128,25,Timothy Peters,2550,105,106,Tail End,
5128,45,Erik Darnell,760,105,106,Tail End,
5128,56,Timmy Hill,3984,111,117,Tail End,
5128,4,John H. Nemechek,4092,118,130,Tail End,
5128,25,Timothy Peters,2550,118,130,Tail End,
5128,18,Chandler Smith,4312,118,0,Tail End,Garage
5128,18,Chandler Smith,4312,118,0,Tail End,Garage
5128,1,Hailie Deegan,4366,118,130,Tail End,
5128,21,Zane Smith,4272,118,130,Tail End,
5128,16,Austin Hill,4133,118,130,Tail End,
5128,51,Corey Heim,4387,118,130,Tail End,
5128,10,Jennifer Jo Cobb,608,118,130,Tail End,
5128,10,Jennifer Jo Cobb,608,118,130,Tail End,
5128,26,Tyler Ankrum,4296,118,130,Tail End,
5128,44,Bayley Currey,4257,118,130,Tail End,
5128,19,Derek Kraus,4297,119,130,Tail End,
5128,19,Derek Kraus,4297,119,130,Tail End,
5128,20,Spencer Boyd,4192,119,130,Tail End,
5128,20,Spencer Boyd,4192,119,130,Tail End,
5128,40,Ryan Truex,3952,119,130,Tail End,
5128,52,Stewart Friesen,4205,131,0,Tail End,Garage
5129,15,Tanner Gray,4342,0,0,Tail End,Engine Change
5129,40,Ryan Truex,3952,0,0,Tail End,Engine Change
5129,34,Lawless Alan,4371,0,0,Tail End,Transmission Change
5129,22,Austin Wayne Self,4189,0,0,Tail End,Unapproved Adjustments
5129,23,Chase Purdy,4295,0,0,Tail End,Unapproved Adjustments
5129,3,Roger Reuse,4124,5,6,Pass Thru,Short cut through turn 5
5129,33,Cameron Lawrence,4397,10,14,Tail End,
5129,66,Paul Menard,2225,12,15,Pass Thru,Did not fall to the rear on the restart
5129,22,Austin Wayne Self,4189,13,14,Tail End,
5129,38,Todd Gilliland,4231,13,14,Tail End,
5129,1,Hailie Deegan,4366,13,14,Tail End,
5129,4,John H. Nemechek,4092,23,28,Tail End,Uncontrolled Tire
5129,12,Tate Fogleman,4271,27,28,Tail End,
5129,3,Roger Reuse,4124,27,28,Tail End,
5129,25,Timothy Peters,2550,27,28,1 Lap,
5129,33,Cameron Lawrence,4397,35,0,Pass Thru,
5130,51,Drew Dollar,4367,0,0,Tail End,Back-Up Truck
5130,25,Timothy Peters,2550,0,0,Tail End,Back-Up Truck
5130,14,Trey Hutchens III,4236,34,38,Tail End,
5130,41,Dawson Cram,4256,34,38,Tail End,
5130,04,Cory Roper,4262,34,38,Tail End,
5130,42,Carson Hocevar,4326,36,38,Tail End,
5130,15,Tanner Gray,4342,53,54,Tail End,
5130,18,Chandler Smith,4312,53,54,Tail End,
5130,2,Sheldon Creed,4204,55,0,Tail End,Garage
5130,23,Chase Purdy,4295,55,59,Tail End,
5130,04,Cory Roper,4262,57,59,Tail End,
5130,04,Cory Roper,4262,57,59,Tail End,
5130,26,Tyler Ankrum,4296,61,68,Tail End,
5130,22,Austin Wayne Self,4189,62,68,Tail End,
5130,23,Chase Purdy,4295,62,0,Tail End,Garage
5130,04,Cory Roper,4262,63,68,Tail End,
5130,21,Zane Smith,4272,64,68,Tail End,
5130,66,Ty Majeski,4235,64,68,Tail End,Equipment over the wall too soon
5130,10,Jennifer Jo Cobb,608,66,68,Tail End,
5130,21,Zane Smith,4272,67,68,Tail End,
5130,02,Kris Wright,4364,106,109,Pass Thru,
5130,3,Keith McGee,4382,108,112,Pass Thru,
5130,04,Cory Roper,4262,109,111,Pass Thru,
5130,04,Cory Roper,4262,111,114,Pass Thru,
5130,3,Keith McGee,4382,112,114,Pass Thru,
5130,51,Drew Dollar,4367,116,124,Tail End,
5130,51,Drew Dollar,4367,119,124,Tail End,
5130,40,Ryan Truex,3952,120,124,Tail End,Equipment over the wall too soon
5130,20,Spencer Boyd,4192,123,124,Tail End,
5131,3,Howie Disavino III,4379,0,0,Tail End,Driver change
5131,2,Sheldon Creed,4204,7,12,Tail End,
5131,12,Tate Fogleman,4271,7,12,Tail End,
5131,88,Matt Crafton,694,9,12,Tail End,
5131,49,Ray Ciccarelli,4240,35,40,Tail End,
5131,49,Ray Ciccarelli,4240,35,40,Tail End,
5131,04,Cory Roper,4262,35,40,Tail End,Equpiment over the wall too soon
5131,12,Tate Fogleman,4271,36,40,Tail End,
5131,52,Stewart Friesen,4205,52,0,Tail End,Garage
5131,12,Tate Fogleman,4271,64,65,Tail End,
5131,56,Tyler Hill,4298,73,77,Tail End,
5131,6,Norm Benning,214,75,77,Tail End,
5131,10,Jennifer Jo Cobb,608,75,77,Tail End,
5131,6,Norm Benning,214,111,116,Pass Thru,
5131,1,Hailie Deegan,4366,113,117,1 Lap,
5131,88,Matt Crafton,694,121,128,Pass Thru,
5131,02,Kris Wright,4364,123,126,Pass Thru,
5131,99,Ben Rhodes,4107,138,141,1 Lap,
5132,15,Tanner Gray,4342,0,0,Tail End,Inspection failure
5132,38,Todd Gilliland,4231,0,0,Tail End,Inspection failure
5132,56,Timmy Hill,3984,52,53,Tail End,
5132,27,William Byron,4184,78,0,Tail End,Garage
5132,38,Todd Gilliland,4231,80,83,Tail End,
5132,25,Josh Berry,4123,80,83,Tail End,
5132,04,Cory Roper,4262,81,83,Tail End,
5132,22,Austin Wayne Self,4189,82,83,Tail End,
5132,13,Johnny Sauter,2911,99,103,Tail End,
5132,15,Tanner Gray,4342,99,103,Tail End,
5132,34,Lawless Alan,4371,116,117,Tail End,
5133,13,Johnny Sauter,2911,1,4,Tail End,
5133,13,Johnny Sauter,2911,1,4,Tail End,Equipment over early
5133,3,Howie Disavino III,4379,1,4,Tail End,
5133,3,Howie Disavino III,4379,1,4,Tail End,
5133,28,Bryan Dauzat,4127,3,4,Tail End,Choose violation
5133,28,Bryan Dauzat,4127,16,19,Tail End,
5133,26,Tyler Ankrum,4296,16,19,Tail End,
5133,13,Johnny Sauter,2911,17,19,Tail End,Equipment over early
5133,33,Josh Reaume,4102,17,19,Tail End,
5133,34,Lawless Alan,4371,17,19,Tail End,
5133,20,Spencer Boyd,4192,18,19,Tail End,
5133,6,Norm Benning,214,18,19,Tail End,
5133,6,Norm Benning,214,18,19,Tail End,
5133,45,Bayley Currey,4257,18,19,Tail End,
5133,21,Zane Smith,4272,28,35,Tail End,
5133,99,Ben Rhodes,4107,31,35,Tail End,
5133,56,Tyler Hill,4298,32,35,Tail End,
5133,28,Bryan Dauzat,4127,33,35,Tail End,
5133,41,Todd Peck,3997,34,35,Tail End,
5133,33,Josh Reaume,4102,34,35,Tail End,
5133,10,Jennifer Jo Cobb,608,34,35,Tail End,
5133,56,Tyler Hill,4298,34,35,Tail End,
5133,52,Stewart Friesen,4205,51,54,Tail End,
5133,41,Todd Peck,3997,51,54,Tail End,
5134,02,Chris Windom,4238,0,0,Tail End,Driver change
5134,4,John H. Nemechek,4092,0,0,Tail End,Back-up truck
5134,4,John H. Nemechek,4092,0,0,Tail End,Back-up truck
5134,02,Chris Windom,4238,0,0,Tail End,Driver change
5134,62,Jessica Friesen,4377,67,72,Tail End,
5134,99,Ben Rhodes,4107,110,114,Other - See Notes,Pit-Repair damage
5134,02,Chris Windom,4238,131,136,Tail End,
5134,37,Brett Moffitt,4038,140,145,Tail End,
5134,25,Josh Berry,4123,154,159,Tail End,
5134,41,Cody Erickson,4122,154,159,Tail End,
5134,3,Parker Price-Miller,4399,154,159,Tail End,
5134,20,Kyle Strickler,4281,161,170,Tail End,
5134,34,Jake Griffin,4148,161,170,Tail End,
5134,25,Josh Berry,4123,161,170,Tail End,
5135,23,AJ Allmendinger,3774,0,0,Tail End,Driver change
5135,33,Josh Reaume,4102,0,0,Tail End,Pitting before the green
5135,99,Ben Rhodes,4107,2,4,Pass Thru,
5135,49,Roger Reuse,4124,9,10,Tail End,
5135,15,Tanner Gray,4342,9,10,Tail End,
5135,9,Grant Enfinger,3978,9,10,Tail End,
5135,6,Norm Benning,214,16,0,Pass Thru,Garage
5135,88,Matt Crafton,694,16,23,Pass Thru,
5135,20,Spencer Boyd,4192,17,23,Pass Thru,
5135,6,Norm Benning,214,19,0,Tail End,Closed pit/Garage
5135,6,Norm Benning,214,20,0,Tail End,Closed pit/Garage
5135,10,Jennifer Jo Cobb,608,22,23,Tail End,
5135,52,Stewart Friesen,4205,22,23,Tail End,
5135,33,Josh Reaume,4102,22,23,Tail End,
5135,19,Derek Kraus,4297,28,29,Pass Thru,
5135,45,Chad Chastain,4410,36,38,Pass Thru,
5135,45,Chad Chastain,4410,36,38,Pass Thru,
5135,6,Norm Benning,214,37,40,Pass Thru,
5135,24,Jack Wood,4391,39,40,Pass Thru,
5135,45,Chad Chastain,4410,42,49,Pass Thru,
5135,30,Danny Bohn,4323,45,49,Tail End,
5135,30,Danny Bohn,4323,45,49,Tail End,
5135,33,Josh Reaume,4102,46,49,Tail End,
5135,33,Josh Reaume,4102,46,49,Tail End,
5135,30,Danny Bohn,4323,47,49,Tail End,
